"","PurchaseOrder","PurchaseOrderCreationDate","VendorKey","PlantKey","MaterialKey","MaterialPlantKey","PurchaseOrderQuantity","PlannedGoodsReceiptDate","ActualGoodsReceiptDate","PlannedArrivalDateYard","ActualArrivalDateYard","PlannedVendorShipmentDate","ActualVendorShipmentDate"
"9627",4500009627,2022-05-15,1003,6,1,10006,72,2022-06-07,2022-06-06,2022-06-05,2022-06-05,2022-06-04,2022-06-04
"9628",4500009628,2022-09-22,1003,6,1,10006,78,2022-10-15,2022-10-12,2022-10-13,2022-10-13,2022-10-12,2022-10-12
"9629",4500009629,2024-04-20,1002,5,2,20005,82,2024-05-13,2024-05-13,2024-05-11,2024-05-11,2024-05-10,2024-05-10
"9630",4500009630,2023-03-17,1001,4,1,10004,88,2023-04-09,2023-04-09,2023-04-07,2023-04-07,2023-04-06,2023-04-06
"9631",4500009631,2022-01-12,1003,6,1,10006,90,2022-02-04,2022-02-04,2022-02-02,2022-02-02,2022-02-01,2022-02-01
"9632",4500009632,2024-07-17,1001,4,1,10004,75,2024-08-09,2024-08-12,2024-08-07,2024-08-10,2024-08-06,2024-08-09
"9633",4500009633,2022-06-20,1003,6,1,10006,74,2022-07-13,2022-07-08,2022-07-11,2022-07-11,2022-07-10,2022-07-10
"9634",4500009634,2023-03-11,1002,5,1,10005,79,2023-04-03,2023-04-03,2023-04-01,2023-04-01,2023-03-31,2023-03-31
"9635",4500009635,2024-10-04,1001,4,1,10004,85,2024-10-27,2024-11-04,2024-10-25,2024-11-02,2024-10-24,2024-11-01
"9636",4500009636,2022-02-03,1003,6,1,10006,84,2022-02-26,2022-02-25,2022-02-24,2022-02-24,2022-02-23,2022-02-23
"9637",4500009637,2024-03-31,1002,8,1,10008,72,2024-04-24,2024-04-29,2024-04-22,2024-04-27,2024-04-20,2024-04-25
"9638",4500009638,2022-01-24,1001,4,1,10004,84,2022-02-16,2022-02-15,2022-02-14,2022-02-14,2022-02-13,2022-02-13
"9639",4500009639,2022-05-27,1001,4,1,10004,81,2022-06-19,2022-06-22,2022-06-17,2022-06-20,2022-06-16,2022-06-19
"9640",4500009640,2022-03-07,1003,6,1,10006,79,2022-03-30,2022-03-28,2022-03-28,2022-03-28,2022-03-27,2022-03-27
"9641",4500009641,2024-01-25,1003,6,1,10006,70,2024-02-17,2024-02-17,2024-02-15,2024-02-15,2024-02-14,2024-02-14
"9642",4500009642,2023-12-26,1002,8,1,10008,80,2024-01-19,2024-01-16,2024-01-17,2024-01-17,2024-01-15,2024-01-15
"9643",4500009643,2021-12-29,1003,6,1,10006,79,2022-01-21,2022-02-04,2022-01-19,2022-02-02,2022-01-18,2022-02-01
"9644",4500009644,2024-04-06,1002,8,1,10008,81,2024-04-30,2024-04-29,2024-04-28,2024-04-28,2024-04-26,2024-04-26
"9645",4500009645,2024-03-14,1001,4,1,10004,71,2024-04-06,2024-04-06,2024-04-04,2024-04-04,2024-04-03,2024-04-03
"9646",4500009646,2024-10-31,1002,8,1,10008,83,2024-11-24,2024-11-21,2024-11-22,2024-11-22,2024-11-20,2024-11-20
"9647",4500009647,2024-11-06,1001,4,1,10004,74,2024-11-29,2024-11-27,2024-11-27,2024-11-27,2024-11-26,2024-11-26
"9648",4500009648,2022-05-12,1002,8,1,10008,85,2022-06-05,2022-06-02,2022-06-03,2022-06-03,2022-06-01,2022-06-01
"9649",4500009649,2022-11-07,1001,4,1,10004,79,2022-11-30,2022-11-30,2022-11-28,2022-11-28,2022-11-27,2022-11-27
"9650",4500009650,2023-12-25,1001,4,1,10004,78,2024-01-17,2024-01-12,2024-01-15,2024-01-15,2024-01-14,2024-01-14
"9651",4500009651,2024-10-20,1001,4,2,20004,73,2024-11-12,2024-11-08,2024-11-10,2024-11-10,2024-11-09,2024-11-09
"9652",4500009652,2022-01-19,1003,6,1,10006,75,2022-02-11,2022-02-09,2022-02-09,2022-02-09,2022-02-08,2022-02-08
"9653",4500009653,2024-10-18,1001,4,1,10004,83,2024-11-10,2024-11-22,2024-11-08,2024-11-20,2024-11-07,2024-11-19
"9654",4500009654,2022-05-27,1002,8,2,20008,75,2022-06-20,2022-06-15,2022-06-18,2022-06-18,2022-06-16,2022-06-16
"9655",4500009655,2023-09-12,1003,6,2,20006,73,2023-10-05,2023-10-02,2023-10-03,2023-10-03,2023-10-02,2023-10-02
"9656",4500009656,2023-04-02,1001,4,1,10004,84,2023-04-25,2023-04-24,2023-04-23,2023-04-23,2023-04-22,2023-04-22
"9657",4500009657,2024-05-10,1003,6,1,10006,75,2024-06-02,2024-05-29,2024-05-31,2024-05-31,2024-05-30,2024-05-30
"9658",4500009658,2023-06-06,1003,6,2,20006,72,2023-06-29,2023-06-29,2023-06-27,2023-06-27,2023-06-26,2023-06-26
"9659",4500009659,2024-02-03,1003,6,1,10006,74,2024-02-26,2024-02-28,2024-02-24,2024-02-26,2024-02-23,2024-02-25
"9660",4500009660,2024-07-04,1002,5,1,10005,78,2024-07-27,2024-07-30,2024-07-25,2024-07-28,2024-07-24,2024-07-27
"9661",4500009661,2022-10-14,1003,6,1,10006,79,2022-11-06,2022-11-02,2022-11-04,2022-11-04,2022-11-03,2022-11-03
"9662",4500009662,2024-02-23,1002,5,1,10005,80,2024-03-17,2024-03-14,2024-03-15,2024-03-15,2024-03-14,2024-03-14
"9663",4500009663,2024-12-02,1002,8,1,10008,72,2024-12-26,2024-12-25,2024-12-24,2024-12-24,2024-12-22,2024-12-22
"9664",4500009664,2024-01-05,1003,6,2,20006,86,2024-01-28,2024-01-26,2024-01-26,2024-01-26,2024-01-25,2024-01-25
"9665",4500009665,2024-06-23,1002,5,1,10005,80,2024-07-16,2024-07-16,2024-07-14,2024-07-14,2024-07-13,2024-07-13
"9666",4500009666,2022-07-20,1002,5,1,10005,86,2022-08-12,2022-08-10,2022-08-10,2022-08-10,2022-08-09,2022-08-09
"9667",4500009667,2023-06-08,1002,5,1,10005,74,2023-07-01,2023-06-30,2023-06-29,2023-06-29,2023-06-28,2023-06-28
"9668",4500009668,2023-11-10,1002,5,1,10005,75,2023-12-03,2023-12-15,2023-12-01,2023-12-13,2023-11-30,2023-12-12
"9669",4500009669,2023-06-29,1002,8,2,20008,73,2023-07-23,2023-07-21,2023-07-21,2023-07-21,2023-07-19,2023-07-19
"9670",4500009670,2022-02-02,1001,4,1,10004,81,2022-02-25,2022-02-22,2022-02-23,2022-02-23,2022-02-22,2022-02-22
"9671",4500009671,2022-05-19,1003,6,1,10006,83,2022-06-11,2022-06-17,2022-06-09,2022-06-15,2022-06-08,2022-06-14
"9672",4500009672,2024-01-14,1001,4,1,10004,71,2024-02-06,2024-02-08,2024-02-04,2024-02-06,2024-02-03,2024-02-05
"9673",4500009673,2024-10-02,1001,4,1,10004,69,2024-10-25,2024-10-22,2024-10-23,2024-10-23,2024-10-22,2024-10-22
"9674",4500009674,2023-09-21,1001,4,1,10004,80,2023-10-14,2023-10-12,2023-10-12,2023-10-12,2023-10-11,2023-10-11
"9675",4500009675,2022-09-24,1003,6,1,10006,78,2022-10-17,2022-10-17,2022-10-15,2022-10-15,2022-10-14,2022-10-14
"9676",4500009676,2024-05-05,1001,7,1,10007,76,2024-05-28,2024-05-28,2024-05-26,2024-05-26,2024-05-25,2024-05-25
"9677",4500009677,2023-12-09,1001,4,1,10004,78,2024-01-01,2024-01-01,2023-12-30,2023-12-30,2023-12-29,2023-12-29
"9678",4500009678,2023-03-23,1002,5,1,10005,69,2023-04-15,2023-04-14,2023-04-13,2023-04-13,2023-04-12,2023-04-12
"9679",4500009679,2022-01-29,1001,4,2,20004,77,2022-02-21,2022-02-24,2022-02-19,2022-02-19,2022-02-18,2022-02-18
"9680",4500009680,2022-04-04,1002,5,1,10005,57,2022-04-27,2022-04-25,2022-04-25,2022-04-25,2022-04-24,2022-04-24
"9681",4500009681,2022-07-14,1001,4,2,20004,71,2022-08-06,2022-08-05,2022-08-04,2022-08-04,2022-08-03,2022-08-03
"9682",4500009682,2022-02-04,1003,6,1,10006,78,2022-02-27,2022-02-23,2022-02-25,2022-02-25,2022-02-24,2022-02-24
"9683",4500009683,2023-06-12,1001,4,1,10004,61,2023-07-05,2023-07-04,2023-07-03,2023-07-03,2023-07-02,2023-07-02
"9684",4500009684,2023-12-11,1001,4,1,10004,75,2024-01-03,2024-01-01,2024-01-01,2024-01-01,2023-12-31,2023-12-31
"9685",4500009685,2022-06-06,1002,8,1,10008,80,2022-06-30,2022-06-27,2022-06-28,2022-06-28,2022-06-26,2022-06-26
"9686",4500009686,2023-06-18,1003,6,1,10006,79,2023-07-11,2023-07-10,2023-07-09,2023-07-09,2023-07-08,2023-07-08
"9687",4500009687,2023-10-21,1001,4,2,20004,74,2023-11-13,2023-11-23,2023-11-11,2023-11-21,2023-11-10,2023-11-20
"9688",4500009688,2023-07-28,1003,6,1,10006,80,2023-08-20,2023-08-17,2023-08-18,2023-08-18,2023-08-17,2023-08-17
"9689",4500009689,2022-06-19,1003,6,1,10006,78,2022-07-12,2022-07-22,2022-07-10,2022-07-20,2022-07-09,2022-07-19
"9690",4500009690,2024-03-20,1002,5,1,10005,83,2024-04-12,2024-04-16,2024-04-10,2024-04-14,2024-04-09,2024-04-13
"9691",4500009691,2022-03-24,1002,5,2,20005,84,2022-04-16,2022-04-28,2022-04-14,2022-04-26,2022-04-13,2022-04-25
"9692",4500009692,2024-08-18,1002,8,1,10008,81,2024-09-11,2024-09-10,2024-09-09,2024-09-09,2024-09-07,2024-09-07
"9693",4500009693,2024-08-27,1003,6,1,10006,80,2024-09-19,2024-10-02,2024-09-17,2024-09-17,2024-09-16,2024-09-16
"9694",4500009694,2022-03-16,1001,4,1,10004,84,2022-04-08,2022-04-07,2022-04-06,2022-04-06,2022-04-05,2022-04-05
"9695",4500009695,2024-03-19,1003,6,2,20006,78,2024-04-11,2024-04-11,2024-04-09,2024-04-09,2024-04-08,2024-04-08
"9696",4500009696,2023-09-19,1003,6,1,10006,73,2023-10-12,2023-10-12,2023-10-10,2023-10-10,2023-10-09,2023-10-09
"9697",4500009697,2024-10-26,1001,4,1,10004,70,2024-11-18,2024-11-21,2024-11-16,2024-11-19,2024-11-15,2024-11-18
"9698",4500009698,2022-11-06,1001,4,1,10004,83,2022-11-29,2022-12-07,2022-11-27,2022-11-27,2022-11-26,2022-11-26
"9699",4500009699,2024-01-10,1003,6,1,10006,74,2024-02-02,2024-02-16,2024-01-31,2024-02-14,2024-01-30,2024-02-13
"9700",4500009700,2023-04-20,1003,6,1,10006,87,2023-05-13,2023-05-13,2023-05-11,2023-05-11,2023-05-10,2023-05-10
"9701",4500009701,2022-06-15,1003,6,1,10006,81,2022-07-08,2022-07-05,2022-07-06,2022-07-06,2022-07-05,2022-07-05
"9702",4500009702,2022-10-09,1003,6,1,10006,84,2022-11-01,2022-10-28,2022-10-30,2022-10-30,2022-10-29,2022-10-29
"9703",4500009703,2023-11-20,1002,8,1,10008,73,2023-12-14,2023-12-11,2023-12-12,2023-12-12,2023-12-10,2023-12-10
"9704",4500009704,2023-02-22,1001,4,1,10004,88,2023-03-17,2023-03-14,2023-03-15,2023-03-15,2023-03-14,2023-03-14
"9705",4500009705,2024-10-04,1002,8,1,10008,63,2024-10-28,2024-10-23,2024-10-26,2024-10-26,2024-10-24,2024-10-24
"9706",4500009706,2023-04-28,1003,6,1,10006,73,2023-05-21,2023-05-30,2023-05-19,2023-05-19,2023-05-18,2023-05-18
"9707",4500009707,2022-04-11,1001,4,1,10004,77,2022-05-04,2022-05-03,2022-05-02,2022-05-02,2022-05-01,2022-05-01
"9708",4500009708,2023-01-22,1002,5,1,10005,74,2023-02-14,2023-02-13,2023-02-12,2023-02-12,2023-02-11,2023-02-11
"9709",4500009709,2023-08-03,1002,5,1,10005,83,2023-08-26,2023-08-26,2023-08-24,2023-08-24,2023-08-23,2023-08-23
"9710",4500009710,2021-12-27,1001,4,1,10004,73,2022-01-19,2022-01-26,2022-01-17,2022-01-24,2022-01-16,2022-01-23
"9711",4500009711,2023-07-01,1001,4,1,10004,74,2023-07-24,2023-07-19,2023-07-22,2023-07-22,2023-07-21,2023-07-21
"9712",4500009712,2024-02-06,1003,6,1,10006,71,2024-02-29,2024-02-27,2024-02-27,2024-02-27,2024-02-26,2024-02-26
"9713",4500009713,2023-02-05,1002,5,1,10005,79,2023-02-28,2023-02-24,2023-02-26,2023-02-26,2023-02-25,2023-02-25
"9714",4500009714,2023-10-07,1002,5,1,10005,71,2023-10-30,2023-10-25,2023-10-28,2023-10-28,2023-10-27,2023-10-27
"9715",4500009715,2023-01-07,1001,4,1,10004,85,2023-01-30,2023-01-26,2023-01-28,2023-01-28,2023-01-27,2023-01-27
"9716",4500009716,2022-09-02,1001,4,2,20004,75,2022-09-25,2022-09-22,2022-09-23,2022-09-23,2022-09-22,2022-09-22
"9717",4500009717,2024-11-07,1002,5,1,10005,85,2024-11-30,2024-11-30,2024-11-28,2024-11-28,2024-11-27,2024-11-27
"9718",4500009718,2023-10-03,1002,5,2,20005,79,2023-10-26,2023-11-01,2023-10-24,2023-10-30,2023-10-23,2023-10-29
"9719",4500009719,2022-08-01,1003,6,1,10006,86,2022-08-24,2022-08-23,2022-08-22,2022-08-22,2022-08-21,2022-08-21
"9720",4500009720,2024-10-24,1001,4,1,10004,82,2024-11-16,2024-11-16,2024-11-14,2024-11-14,2024-11-13,2024-11-13
"9721",4500009721,2022-01-06,1001,4,1,10004,73,2022-01-29,2022-01-27,2022-01-27,2022-01-27,2022-01-26,2022-01-26
"9722",4500009722,2024-08-01,1002,8,1,10008,82,2024-08-25,2024-09-03,2024-08-23,2024-09-01,2024-08-21,2024-08-30
"9723",4500009723,2024-02-08,1001,7,1,10007,80,2024-03-02,2024-03-04,2024-02-29,2024-03-02,2024-02-28,2024-03-01
"9724",4500009724,2022-11-08,1001,4,1,10004,71,2022-12-01,2022-12-05,2022-11-29,2022-11-29,2022-11-28,2022-11-28
"9725",4500009725,2021-12-22,1003,6,2,20006,74,2022-01-14,2022-01-12,2022-01-12,2022-01-12,2022-01-11,2022-01-11
"9726",4500009726,2022-09-27,1002,5,1,10005,90,2022-10-20,2022-10-19,2022-10-18,2022-10-18,2022-10-17,2022-10-17
"9727",4500009727,2023-07-25,1002,5,1,10005,80,2023-08-17,2023-08-14,2023-08-15,2023-08-15,2023-08-14,2023-08-14
"9728",4500009728,2023-09-06,1002,8,1,10008,76,2023-09-30,2023-09-30,2023-09-28,2023-09-28,2023-09-26,2023-09-26
"9729",4500009729,2024-03-01,1001,4,1,10004,84,2024-03-24,2024-03-22,2024-03-22,2024-03-22,2024-03-21,2024-03-21
"9730",4500009730,2023-06-07,1001,4,1,10004,74,2023-06-30,2023-06-30,2023-06-28,2023-06-28,2023-06-27,2023-06-27
"9731",4500009731,2023-01-14,1001,4,1,10004,81,2023-02-06,2023-02-08,2023-02-04,2023-02-06,2023-02-03,2023-02-05
"9732",4500009732,2024-03-20,1002,5,2,20005,74,2024-04-12,2024-04-16,2024-04-10,2024-04-14,2024-04-09,2024-04-13
"9733",4500009733,2023-02-17,1001,4,1,10004,76,2023-03-12,2023-03-10,2023-03-10,2023-03-10,2023-03-09,2023-03-09
"9734",4500009734,2022-11-03,1003,6,1,10006,71,2022-11-26,2022-11-26,2022-11-24,2022-11-24,2022-11-23,2022-11-23
"9735",4500009735,2024-05-25,1001,4,2,20004,75,2024-06-17,2024-06-13,2024-06-15,2024-06-15,2024-06-14,2024-06-14
"9736",4500009736,2024-05-24,1003,6,2,20006,78,2024-06-16,2024-06-13,2024-06-14,2024-06-14,2024-06-13,2024-06-13
"9737",4500009737,2022-04-25,1003,6,1,10006,76,2022-05-18,2022-05-13,2022-05-16,2022-05-16,2022-05-15,2022-05-15
"9738",4500009738,2022-12-10,1001,4,1,10004,77,2023-01-02,2023-01-02,2022-12-31,2022-12-31,2022-12-30,2022-12-30
"9739",4500009739,2024-07-07,1001,4,1,10004,72,2024-07-30,2024-07-25,2024-07-28,2024-07-28,2024-07-27,2024-07-27
"9740",4500009740,2022-04-21,1003,6,2,20006,75,2022-05-14,2022-05-14,2022-05-12,2022-05-12,2022-05-11,2022-05-11
"9741",4500009741,2023-02-15,1001,4,1,10004,81,2023-03-10,2023-03-08,2023-03-08,2023-03-08,2023-03-07,2023-03-07
"9742",4500009742,2022-02-14,1001,4,1,10004,73,2022-03-09,2022-03-07,2022-03-07,2022-03-07,2022-03-06,2022-03-06
"9743",4500009743,2022-04-20,1001,4,1,10004,68,2022-05-13,2022-05-10,2022-05-11,2022-05-11,2022-05-10,2022-05-10
"9744",4500009744,2022-11-29,1001,4,1,10004,71,2022-12-22,2022-12-21,2022-12-20,2022-12-20,2022-12-19,2022-12-19
"9745",4500009745,2023-04-24,1002,8,1,10008,79,2023-05-18,2023-05-18,2023-05-16,2023-05-16,2023-05-14,2023-05-14
"9746",4500009746,2024-10-12,1002,5,1,10005,69,2024-11-04,2024-10-31,2024-11-02,2024-11-02,2024-11-01,2024-11-01
"9747",4500009747,2024-09-21,1001,4,1,10004,83,2024-10-14,2024-10-22,2024-10-12,2024-10-20,2024-10-11,2024-10-19
"9748",4500009748,2023-03-19,1002,5,1,10005,79,2023-04-11,2023-04-14,2023-04-09,2023-04-12,2023-04-08,2023-04-11
"9749",4500009749,2023-04-17,1003,6,1,10006,67,2023-05-10,2023-05-08,2023-05-08,2023-05-08,2023-05-07,2023-05-07
"9750",4500009750,2024-05-15,1001,4,1,10004,86,2024-06-07,2024-06-07,2024-06-05,2024-06-05,2024-06-04,2024-06-04
"9751",4500009751,2024-01-08,1002,5,1,10005,71,2024-01-31,2024-01-29,2024-01-29,2024-01-29,2024-01-28,2024-01-28
"9752",4500009752,2024-11-28,1001,4,1,10004,78,2024-12-21,2024-12-18,2024-12-19,2024-12-19,2024-12-18,2024-12-18
"9753",4500009753,2022-03-18,1001,4,1,10004,83,2022-04-10,2022-04-15,2022-04-08,2022-04-13,2022-04-07,2022-04-12
"9754",4500009754,2023-06-26,1001,4,1,10004,71,2023-07-19,2023-07-17,2023-07-17,2023-07-17,2023-07-16,2023-07-16
"9755",4500009755,2024-09-23,1002,8,1,10008,75,2024-10-17,2024-10-15,2024-10-15,2024-10-15,2024-10-13,2024-10-13
"9756",4500009756,2023-12-25,1002,5,1,10005,79,2024-01-17,2024-01-12,2024-01-15,2024-01-15,2024-01-14,2024-01-14
"9757",4500009757,2024-03-15,1002,5,1,10005,80,2024-04-07,2024-04-07,2024-04-05,2024-04-05,2024-04-04,2024-04-04
"9758",4500009758,2023-12-28,1003,6,1,10006,71,2024-01-20,2024-01-17,2024-01-18,2024-01-18,2024-01-17,2024-01-17
"9759",4500009759,2022-07-08,1002,5,1,10005,71,2022-07-31,2022-07-27,2022-07-29,2022-07-29,2022-07-28,2022-07-28
"9760",4500009760,2022-12-09,1002,5,1,10005,71,2023-01-01,2022-12-30,2022-12-30,2022-12-30,2022-12-29,2022-12-29
"9761",4500009761,2023-09-11,1003,6,1,10006,87,2023-10-04,2023-10-09,2023-10-02,2023-10-07,2023-10-01,2023-10-06
"9762",4500009762,2022-04-05,1002,5,1,10005,73,2022-04-28,2022-04-27,2022-04-26,2022-04-26,2022-04-25,2022-04-25
"9763",4500009763,2024-06-06,1003,6,1,10006,84,2024-06-29,2024-06-27,2024-06-27,2024-06-27,2024-06-26,2024-06-26
"9764",4500009764,2023-07-17,1003,6,1,10006,69,2023-08-09,2023-08-23,2023-08-07,2023-08-21,2023-08-06,2023-08-06
"9765",4500009765,2022-01-22,1003,6,1,10006,74,2022-02-14,2022-02-14,2022-02-12,2022-02-12,2022-02-11,2022-02-11
"9766",4500009766,2022-06-14,1001,4,2,20004,79,2022-07-07,2022-07-06,2022-07-05,2022-07-05,2022-07-04,2022-07-04
"9767",4500009767,2022-05-11,1002,8,1,10008,71,2022-06-04,2022-06-03,2022-06-02,2022-06-02,2022-05-31,2022-05-31
"9768",4500009768,2022-06-04,1001,4,1,10004,81,2022-06-27,2022-06-23,2022-06-25,2022-06-25,2022-06-24,2022-06-24
"9769",4500009769,2022-12-18,1002,8,1,10008,76,2023-01-11,2023-01-06,2023-01-09,2023-01-09,2023-01-07,2023-01-07
"9770",4500009770,2022-12-24,1001,4,1,10004,73,2023-01-16,2023-01-13,2023-01-14,2023-01-14,2023-01-13,2023-01-13
"9771",4500009771,2023-11-28,1001,4,2,20004,87,2023-12-21,2023-12-19,2023-12-19,2023-12-19,2023-12-18,2023-12-18
"9772",4500009772,2024-05-30,1001,4,2,20004,90,2024-06-22,2024-06-22,2024-06-20,2024-06-20,2024-06-19,2024-06-19
"9773",4500009773,2024-06-09,1002,8,1,10008,85,2024-07-03,2024-07-02,2024-07-01,2024-07-01,2024-06-29,2024-06-29
"9774",4500009774,2024-07-31,1002,8,1,10008,73,2024-08-24,2024-08-22,2024-08-22,2024-08-22,2024-08-20,2024-08-20
"9775",4500009775,2022-05-17,1003,6,2,20006,80,2022-06-09,2022-06-09,2022-06-07,2022-06-07,2022-06-06,2022-06-06
"9776",4500009776,2023-02-22,1002,8,1,10008,79,2023-03-18,2023-03-23,2023-03-16,2023-03-21,2023-03-14,2023-03-19
"9777",4500009777,2022-09-24,1002,5,1,10005,80,2022-10-17,2022-10-20,2022-10-15,2022-10-18,2022-10-14,2022-10-14
"9778",4500009778,2024-08-26,1001,4,1,10004,80,2024-09-18,2024-09-13,2024-09-16,2024-09-16,2024-09-15,2024-09-15
"9779",4500009779,2022-12-03,1001,4,1,10004,78,2022-12-26,2022-12-26,2022-12-24,2022-12-24,2022-12-23,2022-12-23
"9780",4500009780,2023-08-18,1002,5,1,10005,74,2023-09-10,2023-09-20,2023-09-08,2023-09-18,2023-09-07,2023-09-17
"9781",4500009781,2022-09-28,1002,5,1,10005,69,2022-10-21,2022-10-21,2022-10-19,2022-10-19,2022-10-18,2022-10-18
"9782",4500009782,2022-10-02,1002,5,2,20005,77,2022-10-25,2022-10-24,2022-10-23,2022-10-23,2022-10-22,2022-10-22
"9783",4500009783,2024-03-15,1001,4,1,10004,75,2024-04-07,2024-04-07,2024-04-05,2024-04-05,2024-04-04,2024-04-04
"9784",4500009784,2023-12-15,1003,6,1,10006,80,2024-01-07,2024-01-03,2024-01-05,2024-01-05,2024-01-04,2024-01-04
"9785",4500009785,2024-09-26,1003,6,1,10006,71,2024-10-19,2024-10-16,2024-10-17,2024-10-17,2024-10-16,2024-10-16
"9786",4500009786,2024-01-21,1002,8,1,10008,78,2024-02-14,2024-02-13,2024-02-12,2024-02-12,2024-02-10,2024-02-10
"9787",4500009787,2023-08-12,1001,4,2,20004,78,2023-09-04,2023-08-31,2023-09-02,2023-09-02,2023-09-01,2023-09-01
"9788",4500009788,2022-05-04,1001,4,1,10004,79,2022-05-27,2022-05-25,2022-05-25,2022-05-25,2022-05-24,2022-05-24
"9789",4500009789,2024-02-05,1002,5,1,10005,73,2024-02-28,2024-02-28,2024-02-26,2024-02-26,2024-02-25,2024-02-25
"9790",4500009790,2024-03-23,1003,6,1,10006,67,2024-04-15,2024-04-11,2024-04-13,2024-04-13,2024-04-12,2024-04-12
"9791",4500009791,2023-04-08,1003,6,1,10006,75,2023-05-01,2023-05-01,2023-04-29,2023-04-29,2023-04-28,2023-04-28
"9792",4500009792,2024-04-06,1002,8,1,10008,81,2024-04-30,2024-05-02,2024-04-28,2024-04-30,2024-04-26,2024-04-28
"9793",4500009793,2024-05-15,1003,6,1,10006,72,2024-06-07,2024-06-04,2024-06-05,2024-06-05,2024-06-04,2024-06-04
"9794",4500009794,2022-02-16,1002,8,1,10008,78,2022-03-12,2022-03-10,2022-03-10,2022-03-10,2022-03-08,2022-03-08
"9795",4500009795,2024-01-06,1003,6,1,10006,71,2024-01-29,2024-02-05,2024-01-27,2024-02-03,2024-01-26,2024-02-02
"9796",4500009796,2022-03-21,1001,4,1,10004,82,2022-04-13,2022-04-25,2022-04-11,2022-04-23,2022-04-10,2022-04-22
"9797",4500009797,2023-06-04,1002,8,1,10008,74,2023-06-28,2023-06-28,2023-06-26,2023-06-26,2023-06-24,2023-06-24
"9798",4500009798,2024-11-18,1003,6,1,10006,77,2024-12-11,2024-12-06,2024-12-09,2024-12-09,2024-12-08,2024-12-08
"9799",4500009799,2023-07-20,1002,5,1,10005,77,2023-08-12,2023-08-10,2023-08-10,2023-08-10,2023-08-09,2023-08-09
"9800",4500009800,2022-06-28,1001,4,1,10004,66,2022-07-21,2022-07-20,2022-07-19,2022-07-19,2022-07-18,2022-07-18
"9801",4500009801,2023-03-14,1002,5,1,10005,78,2023-04-06,2023-04-03,2023-04-04,2023-04-04,2023-04-03,2023-04-03
"9802",4500009802,2022-07-17,1003,6,1,10006,71,2022-08-09,2022-08-08,2022-08-07,2022-08-07,2022-08-06,2022-08-06
"9803",4500009803,2022-01-18,1002,8,1,10008,78,2022-02-11,2022-02-08,2022-02-09,2022-02-09,2022-02-07,2022-02-07
"9804",4500009804,2023-08-31,1001,4,2,20004,68,2023-09-23,2023-09-20,2023-09-21,2023-09-21,2023-09-20,2023-09-20
"9805",4500009805,2023-05-24,1003,6,1,10006,80,2023-06-16,2023-06-16,2023-06-14,2023-06-14,2023-06-13,2023-06-13
"9806",4500009806,2022-10-03,1002,8,2,20008,88,2022-10-27,2022-10-27,2022-10-25,2022-10-25,2022-10-23,2022-10-23
"9807",4500009807,2024-02-12,1001,4,1,10004,74,2024-03-06,2024-03-05,2024-03-04,2024-03-04,2024-03-03,2024-03-03
"9808",4500009808,2024-09-13,1001,4,1,10004,84,2024-10-06,2024-10-02,2024-10-04,2024-10-04,2024-10-03,2024-10-03
"9809",4500009809,2023-09-04,1001,4,1,10004,85,2023-09-27,2023-09-26,2023-09-25,2023-09-25,2023-09-24,2023-09-24
"9810",4500009810,2023-03-15,1001,4,1,10004,80,2023-04-07,2023-04-04,2023-04-05,2023-04-05,2023-04-04,2023-04-04
"9811",4500009811,2023-01-09,1003,6,2,20006,80,2023-02-01,2023-01-30,2023-01-30,2023-01-30,2023-01-29,2023-01-29
"9812",4500009812,2022-09-28,1002,8,1,10008,76,2022-10-22,2022-10-22,2022-10-20,2022-10-20,2022-10-18,2022-10-18
"9813",4500009813,2023-07-08,1002,8,1,10008,84,2023-08-01,2023-07-28,2023-07-30,2023-07-30,2023-07-28,2023-07-28
"9814",4500009814,2022-10-22,1002,8,1,10008,76,2022-11-15,2022-11-11,2022-11-13,2022-11-13,2022-11-11,2022-11-11
"9815",4500009815,2023-06-30,1001,4,1,10004,83,2023-07-23,2023-07-23,2023-07-21,2023-07-21,2023-07-20,2023-07-20
"9816",4500009816,2024-03-21,1001,4,1,10004,89,2024-04-13,2024-04-16,2024-04-11,2024-04-14,2024-04-10,2024-04-13
"9817",4500009817,2024-06-07,1001,4,1,10004,77,2024-06-30,2024-07-11,2024-06-28,2024-07-09,2024-06-27,2024-07-08
"9818",4500009818,2023-07-26,1001,4,1,10004,79,2023-08-18,2023-08-17,2023-08-16,2023-08-16,2023-08-15,2023-08-15
"9819",4500009819,2022-10-10,1001,4,1,10004,73,2022-11-02,2022-10-31,2022-10-31,2022-10-31,2022-10-30,2022-10-30
"9820",4500009820,2022-04-18,1002,8,1,10008,79,2022-05-12,2022-05-11,2022-05-10,2022-05-10,2022-05-08,2022-05-08
"9821",4500009821,2024-09-02,1001,4,1,10004,72,2024-09-25,2024-09-20,2024-09-23,2024-09-23,2024-09-22,2024-09-22
"9822",4500009822,2023-03-13,1001,4,1,10004,70,2023-04-05,2023-04-05,2023-04-03,2023-04-03,2023-04-02,2023-04-02
"9823",4500009823,2023-02-18,1001,4,1,10004,78,2023-03-13,2023-03-08,2023-03-11,2023-03-11,2023-03-10,2023-03-10
